0.0,0.0,0.000244140625,0.000667572021484375,0.00115966796875,0.001708984375,0.0027475357055664062,0.003915548324584961,0.004638671875,0.0055999755859375,0.007076263427734375,0.009033203125,0.01112411916255951,0.015625,0.01612567901611328,0.01690673828125,0.01856166124343872,0.019824981689453125,0.02239990234375,0.02734375,0.0283050537109375,0.030493736267089844,0.0361328125,0.03849530220031738,0.04449647665023804,0.0625,0.06268310546875,0.0633697509765625,0.0645606517791748,0.06597900390625,0.06780719757080078,0.07084308937191963,0.07459425926208496,0.07642124593257904,0.0792999267578125,0.08372879028320312,0.089599609375,0.09587235748767853,0.1095123291015625,0.1109204888343811,0.11335539817810059,0.11844569444656372,0.12197494506835938,0.12969970703125,0.14463424682617188,0.14751654863357544,0.15398120880126953,0.1709756851196289,0.17798590660095215,0.1959894299507141,0.25,0.25018310546875,0.2508697509765625,0.2520606517791748,0.25347900390625,0.2553071975708008,0.25834308937191963,0.26209425926208496,0.26392124593257904,0.2667999267578125,0.2712287902832031,0.277099609375,0.28337235748767853,0.2970123291015625,0.2984204888343811,0.3008553981781006,0.3059456944465637,0.3094749450683594,0.31719970703125,0.3321342468261719,0.33501654863357544,0.34148120880126953,0.3584756851196289,0.36548590660095215,0.3834894299507141,0.4375,0.4381523132324219,0.4401092529296875,0.4437573170289397,0.4479409344494343,0.45342159271240234,0.4625292681157589,0.4738153666257858,0.4794592708349228,0.4878997802734375,0.5012624114751816,0.5188567638397217,0.5376170724630356,0.5786142349243164,0.5828179877717048,0.5900661945343018,0.6053615249693394,0.6159248352050781,0.6391425728797913,0.6839606761932373,0.6925496459007263,0.7119436264038086,0.762970507144928,0.7839577198028564,0.8379682898521423,1.0

